Class Feature1 Feature2 Feature3 Feature4 Feature5 Feature6
0.926900 11.502573 11.253131 100.212513 210.803569 1.135247 0.444064
0.497432 17.199764 34.386288 129.572834 1950.070798 1.125429 0.379330
0.817970 70.057662 215.448964 603.419929 2195.744042 1.128265 0.256405
1.440501 51.017710 172.976179 1247.376435 2856.844135 1.122868 0.252270
0.502431 21.511509 52.710936 647.487266 1099.884991 1.124014 0.397933
0.836561 7.962234 53.375748 65.116154 758.086567 1.121099 0.395072
0.816655 31.760211 37.799685 366.540973 916.535757 1.127241 0.275192
0.553408 22.497834 18.629671 204.657810 494.578627 1.132321 0.280177
0.221403 14.181816 32.405407 179.580747 921.884068 1.129350 0.406088
0.725320 28.178374 86.050462 339.002920 808.122639 1.127061 0.317209
9.798026 288.917014 395.909372 540.465279 4948.137615 1.138962 0.267059
0.143215 87.516010 308.513100 1219.075560 1602.442291 1.148246 0.287609
2.882763 36.016723 311.994453 335.144820 2690.990657 1.157192 0.229718
0.960022 75.081831 224.756427 271.578202 864.018627 1.161687 0.348547
0.637443 25.386154 142.884726 94.951775 725.048111 1.161373 0.360593
2.031374 74.917000 361.049853 1375.820239 6972.335687 1.162610 0.195611
2.828251 69.468509 200.584569 852.807479 5738.867900 1.155637 0.250321
0.099029 22.388524 93.305717 227.315230 1683.959016 1.148972 0.382659
0.220884 9.964694 28.559816 391.615453 435.382285 1.151988 0.330423
0.403966 24.964941 39.494223 171.870421 2508.810587 1.157474 0.325400
1.144109 25.542164 82.372024 349.711060 1447.448062 1.154792 0.345178
1.932808 37.916728 117.605732 335.522328 4304.913301 1.158497 0.280727
0.490735 24.626904 269.933289 246.751286 650.130388 1.154861 0.332861
0.998280 11.322293 84.615048 349.962421 1272.999994 1.148271 0.242864
0.958950 13.193286 28.296257 28.438376 323.750883 1.142123 0.443815
0.852312 11.343394 11.005490 95.631414 972.174705 1.143104 0.360140
2.134284 169.985590 449.420214 530.005078 1458.547915 1.149347 0.326763
0.478448 15.873526 145.122330 272.568962 1065.502338 1.153827 0.382788
0.233666 45.130957 53.782403 99.610613 1168.412774 1.158754 0.324341
2.133411 16.957912 26.265231 181.956304 408.903413 1.162774 0.387032
0.424774 7.245539 25.239276 87.786488 499.249776 1.175738 0.444904
0.238350 24.037891 40.121696 129.378175 1102.165914 1.176183 0.241302
0.390565 10.752887 40.001754 73.064897 275.782071 1.181989 0.369171
0.733614 119.991323 257.059050 177.068717 4057.268507 1.188806 0.266551
1.912383 19.186509 30.980716 263.327703 1093.319725 1.195953 0.326188
1.555157 82.696069 123.932032 529.493339 2414.424909 1.194267 0.349673
1.485360 104.438303 188.781538 430.092426 1113.612848 1.195467 0.234679
1.240856 57.518632 133.835935 777.849283 1838.536569 1.200000 0.315513
0.725776 20.223875 47.540186 52.909353 1280.620306 1.152921 0.314929
0.814609 20.775371 133.868688 209.179622 407.831554 1.145889 0.355428
1.558963 31.106031 93.704154 362.313158 1037.257440 1.133698 0.313929
0.372511 16.913823 13.430624 50.447796 668.009444 1.131878 0.381791
1.840348 38.024308 93.503242 181.065341 959.737873 1.141890 0.401473
0.629884 12.198920 33.565505 101.028069 1952.826303 1.139064 0.333730
0.509026 9.558482 50.027121 126.930543 806.812587 1.141431 0.376079
3.297107 139.449823 285.008273 675.315490 2133.829100 1.143592 0.261697
0.934194 8.229572 60.800793 373.373325 559.710291 1.136354 0.359836
1.364675 49.061183 92.134537 1163.878500 1495.080561 1.140311 0.268361
0.042510 13.705583 16.845507 81.197036 574.506156 1.150337 0.280940
0.701665 29.272937 31.161464 144.323225 1445.194298 1.147569 0.362555
0.320090 11.387317 25.556694 229.158073 623.971209 1.151732 0.381436
0.433591 33.796224 93.812206 219.807392 2114.839306 1.154900 0.326250
0.455282 11.692087 30.326430 154.740255 249.529437 1.160915 0.378438
3.324142 112.091004 215.655056 805.402955 2870.608028 1.165265 0.332519
0.193124 36.976473 72.650675 570.843857 2477.533361 1.165846 0.350803
3.674079 153.731627 502.002099 853.068943 4494.276104 1.160485 0.249845
3.034267 232.069328 188.237709 1365.889404 4504.495444 1.164575 0.235899
0.712880 25.028827 66.360754 424.539037 775.587913 1.164413 0.365948
0.474199 10.690800 248.994686 677.118767 1628.055422 1.158474 0.276853
0.194475 34.042260 99.537457 216.130376 542.594835 1.157601 0.339910
0.800194 12.159387 68.766026 125.276528 691.161843 1.154269 0.376481
0.191330 40.721023 182.970473 1406.870258 4016.132605 1.159922 0.197112
0.761939 57.534590 81.169067 285.409726 849.750935 1.164013 0.278698
0.287074 7.061469 24.265812 119.906065 377.956382 1.166103 0.356531
0.501459 128.695190 313.107873 1461.927507 3220.845099 1.169387 0.304102
0.352797 38.239243 12.634674 297.494069 1230.859806 1.172190 0.216914
1.048293 9.850472 28.359179 114.428080 1203.537304 1.167464 0.272383
0.582835 22.806139 124.308447 360.379688 486.117137 1.161144 0.346489
1.057032 33.055984 92.052641 355.418127 1748.974945 1.161564 0.348620
0.744326 98.493684 248.600215 1047.295675 1997.778841 1.164876 0.368372
0.906868 6.583005 25.523565 99.675431 202.598469 1.165219 0.437287
0.583599 146.295295 135.936974 177.489445 1571.298240 1.165808 0.366975
0.471107 14.528456 41.297466 86.340905 633.248459 1.169176 0.357962
0.558864 8.690829 14.602309 125.987425 235.422372 1.164262 0.351994
0.556330 13.354069 23.033085 35.971682 360.845043 1.167780 0.394322
1.383858 53.148827 509.611865 1643.387711 6375.278505 1.172257 0.226346
1.144721 28.066049 94.514807 863.994521 816.214588 1.173105 0.210985
0.671404 38.174635 105.591484 525.344237 1898.518419 1.165821 0.261003
1.442127 31.844540 114.205952 478.793593 1454.007382 1.169283 0.279860
0.996671 51.078412 165.833089 471.876139 559.597688 1.159323 0.360088
1.354731 58.447919 120.554820 1735.246852 4303.197513 1.154306 0.214455
0.016303 53.774546 55.628934 94.089283 1245.798723 1.155836 0.275040
0.308136 15.854342 42.513526 329.880559 1402.807831 1.163578 0.329669
0.154821 19.323996 52.396782 176.931241 711.056059 1.164756 0.351109
0.738733 75.657656 159.858078 367.953986 2678.289212 1.160949 0.301229
2.088616 85.219077 471.285804 713.613828 3157.167907 1.153538 0.260405
0.563694 35.399864 220.734258 1744.924387 2676.789357 1.154508 0.279957
0.231585 43.634645 61.340047 172.060352 2105.222172 1.149982 0.252599
0.809997 15.346015 12.220729 33.438609 799.727187 1.143031 0.426835
0.202543 34.256515 47.412558 281.250507 1484.289759 1.142557 0.306570
0.176801 32.690584 15.797156 725.844850 1763.767138 1.143480 0.382751
1.347894 24.666272 200.577887 312.747019 1309.382283 1.150538 0.329588
0.510798 36.945831 110.783177 896.713618 2081.088266 1.152630 0.242859
0.523808 16.238945 21.323137 126.203379 669.176650 1.149872 0.341321
0.304203 53.546605 126.046358 842.173976 1228.568610 1.155615 0.239606
0.812339 20.541303 151.378716 177.660006 887.997231 1.155227 0.212237
1.196274 18.764228 41.120228 87.643663 781.207593 1.165662 0.350332
0.803051 23.391351 66.266886 349.864736 684.895694 1.165230 0.414058
2.193910 37.230607 110.686280 1105.564355 4444.508887 1.163625 0.211322
0.840966 33.063200 41.662501 149.866090 1493.925523 1.157446 0.328056
0.670090 41.044360 117.445215 220.268699 1399.684411 1.157195 0.351848
0.549814 8.760977 33.213269 110.382989 450.042046 1.148950 0.347996
0.725905 12.847653 3.919348 115.345810 183.863638 1.140604 0.401476
0.313088 7.054587 9.183718 268.708449 1211.153679 1.143090 0.386578
0.152719 37.831248 132.129995 420.218922 2743.719994 1.143592 0.243538
1.205098 32.133598 112.139353 209.243945 1930.873438 1.142211 0.356525
1.453545 100.459199 393.401184 1239.994202 803.312639 1.147208 0.228558
0.588278 13.382541 8.168936 178.543011 429.311043 1.137130 0.339555
0.356347 20.797963 128.402621 180.288758 1275.801021 1.131799 0.285380
0.449658 50.119625 37.069322 192.774899 1124.368532 1.127708 0.200781
0.394656 37.144982 105.487879 755.547777 1622.401572 1.120533 0.299286
1.210145 107.761652 344.147239 389.245993 2379.968895 1.121482 0.285868
0.951047 33.802489 47.308387 160.404117 1655.368863 1.120826 0.303643
1.176643 41.596636 133.251914 278.221418 1267.126871 1.114874 0.277879
1.183329 13.609572 37.845198 155.421354 232.915812 1.104698 0.260112
0.841766 11.676585 10.198051 339.398235 633.801347 1.101808 0.213831
1.031493 23.285306 16.489568 159.328337 602.039771 1.094861 0.345019
0.289375 33.894936 29.441830 242.003628 1208.875539 1.083800 0.309626
1.771399 43.443483 81.253424 448.118002 1857.576701 1.079801 0.259736
0.826820 17.998240 37.165611 214.529685 976.877597 1.075926 0.301147
3.072140 35.506259 77.606946 127.239123 1536.362676 1.073179 0.335870
0.721909 55.219755 86.296552 140.335004 1766.583926 1.069438 0.339518
0.275655 7.861667 30.692896 125.736537 788.360473 1.062035 0.333973
1.049136 16.109123 246.856870 159.807410 1540.261324 1.061017 0.297219
0.523885 24.261135 95.972855 236.268935 591.869214 1.057579 0.337851
0.496141 50.843039 193.219525 280.842874 1327.553745 1.050450 0.251208
2.049067 44.827557 189.110574 317.544984 494.768900 1.038708 0.297704
0.401088 17.002608 34.017298 272.367403 956.048751 1.028967 0.315659
0.325350 10.190842 24.056127 60.323886 398.146070 1.017108 0.380993
1.113414 24.801814 67.326675 165.280244 428.785594 1.008566 0.411951
0.418613 25.300518 62.432539 559.323010 3015.228215 1.003479 0.288181
0.016301 23.613851 27.449063 84.286014 1110.142092 1.003967 0.289089
0.169135 24.214464 20.147749 227.538261 815.179725 1.000037 0.260533
0.883168 56.881798 68.490433 129.251484 588.002118 1.004732 0.337691
0.391927 11.488633 17.478216 119.451363 264.616037 1.013564 0.349248
3.045337 69.953573 37.236822 618.892692 3233.784878 1.020539 0.336916
0.609063 23.478532 41.265251 261.543727 1467.739532 1.021137 0.276394
0.744294 18.883812 49.753583 122.973694 605.571155 1.020243 0.448995
1.028452 11.824193 232.673550 448.895782 828.398168 1.019994 0.252282
0.768977 16.838807 21.422506 154.863245 292.331647 1.008488 0.264309
1.932253 11.187084 31.720563 66.645214 322.375452 1.011446 0.415250
0.502606 11.489221 11.802999 103.871486 232.323605 1.007543 0.445731
5.532679 294.342470 429.241665 797.526198 4962.298020 1.010903 0.268834
2.634564 55.496385 135.305818 404.228326 1925.890756 1.005865 0.288435
1.225482 37.332726 142.185553 619.567082 1292.977266 1.001961 0.309290
0.855514 10.605042 30.004553 420.249504 1817.609559 1.003002 0.221765
0.251291 32.004366 171.081149 156.430326 214.440263 1.007718 0.430658
2.246912 50.617917 53.967993 455.475445 1630.164197 1.011516 0.278917
0.623474 26.235148 176.776742 622.506138 1906.967970 1.022580 0.300308
0.491049 13.186078 25.410684 97.014627 544.367088 1.027794 0.359388
0.293637 11.950061 7.059833 256.815628 822.056521 1.016124 0.282964
0.289181 7.751123 26.728816 77.546748 595.023721 1.010009 0.403777
2.800215 41.506437 128.322900 109.401573 1107.926432 1.015132 0.409977
0.493689 53.707316 295.257064 682.202543 1042.986675 1.009670 0.242384
0.779688 31.115934 77.206479 297.449210 794.928802 1.011665 0.263500
0.649685 40.167504 126.876683 452.276112 1288.416559 1.008281 0.307694
0.827230 8.508045 21.633011 126.545242 963.807223 1.001471 0.340462
0.161592 27.534607 214.129934 97.708458 1260.618698 0.999834 0.425046
0.641416 44.723491 173.119442 666.530582 1661.121878 1.000341 0.321291
1.305215 10.923310 50.435493 102.301770 802.009818 0.992087 0.446706
5.696875 189.715113 280.932938 691.105715 2833.369313 0.987751 0.229974
0.074075 12.957071 31.421971 99.182718 1034.376071 0.985638 0.408198
0.715439 10.715954 37.788219 145.537184 701.965706 0.987990 0.354824
1.255805 32.502537 118.820950 566.427436 655.404445 0.972587 0.324906
0.479157 11.546881 35.592369 146.779374 271.317921 0.964935 0.365884
0.379314 6.524854 57.230871 266.270540 1672.740971 0.964519 0.314847
0.337989 18.291521 59.714770 381.508163 896.107580 0.968311 0.343170
2.219907 91.790597 179.805393 898.274407 1916.894083 0.975316 0.321850
2.340559 26.629238 145.435489 277.719733 1240.611059 0.980379 0.356905
0.060846 12.292930 20.672636 53.442745 508.853279 0.976805 0.270880
0.245035 63.636624 189.925823 232.572946 2670.896814 0.964220 0.261244
0.105512 68.663349 272.132901 634.398682 899.315548 0.950185 0.340212
0.331489 18.209741 28.521760 122.396844 716.444848 0.940603 0.371776
0.382664 38.603637 157.137972 627.957528 1629.347142 0.936517 0.344820
2.791332 41.360036 196.881969 431.568516 859.852420 0.934522 0.323601
1.404801 19.537979 82.194782 169.496640 366.377046 0.924259 0.362923
0.626200 30.323733 90.864814 231.256689 900.214601 0.927199 0.341121
0.105362 7.149232 24.515915 177.814030 1658.900728 0.926779 0.256236
1.023618 24.937675 104.569533 177.110435 611.830521 0.916974 0.227876
0.422985 6.802601 11.435728 58.888375 1031.137096 0.909952 0.360197
0.685004 17.031263 44.373097 298.763204 1560.375326 0.902398 0.372447
1.946818 144.393025 180.109295 227.895023 1934.657740 0.900005 0.259746
0.966416 76.003075 107.875653 656.097110 2098.259782 0.900492 0.371007
1.186486 27.669262 275.497971 1053.368328 681.899852 0.899768 0.243532
15.000569 61.372994 62.194392 615.160968 541.703580 0.902583 1.131418
14.715925 40.197030 43.909017 288.300688 1184.027308 0.906689 0.775750
1.078790 17.868668 38.543285 52.638071 1533.787097 0.896780 0.423075
2.337036 48.194478 66.721027 420.582695 1037.655856 0.893601 0.382499
4.483311 61.635540 101.375065 422.688229 4395.090694 0.903580 0.358344
0.244974 20.596004 49.385115 85.891391 785.927887 0.905674 0.382372
0.379791 25.590807 33.454441 108.161097 464.744065 0.905718 0.366996
1.424696 15.814372 21.764806 230.545203 809.234723 0.908194 0.289383
0.461779 7.153396 5.765183 184.886524 450.495918 0.917041 0.265915
0.381168 22.760824 31.186508 109.514685 619.592572 0.920567 0.362466
0.194941 9.286457 17.523002 62.705997 1148.016424 0.917893 0.339431
0.137822 13.450562 31.223930 188.855404 923.336719 0.923020 0.274659
0.218214 8.913326 52.154433 138.783707 617.693475 0.922846 0.286871
0.914811 22.625736 23.760175 105.387518 535.092663 0.909687 0.314781
0.101681 19.921221 53.557401 186.289248 1917.963775 0.904260 0.309277
0.135931 6.460825 20.019015 85.788878 405.124232 0.896655 0.350538
0.394435 3.242774 39.636477 235.066347 525.303189 0.900364 0.442519
0.385723 14.618587 18.985582 157.814307 782.643469 0.901477 0.343231
0.425675 11.176227 19.448971 44.719262 576.680614 0.901314 0.416241
0.400007 10.907791 23.343336 48.816510 536.080464 0.905362 0.387626
1.466601 13.180148 16.142084 52.758553 605.980911 0.899871 0.328427
0.297171 15.844875 36.642142 120.746230 482.072639 0.889367 0.415984
0.381685 19.917203 51.594534 88.765066 1246.068459 0.884889 0.349313
2.259599 40.415631 188.620082 250.125460 527.843310 0.891706 0.304246
0.472685 40.587975 68.137697 169.222372 873.475496 0.900992 0.336897
0.394084 24.761708 115.439254 213.403713 337.922285 0.897456 0.364760
1.699573 24.742480 50.145575 290.678136 1638.163199 0.893357 0.333485
2.322602 15.029776 45.317317 234.558635 693.142349 0.893692 0.305167
0.250895 21.028249 19.288390 232.519589 649.391180 0.893212 0.474843
8.827023 302.550877 17.069500 162.270233 298.688166 0.897002 0.986562
2.042151 75.199121 39.371532 65.174994 477.890306 0.900994 0.778278
2.009179 29.545962 15.018616 81.992185 644.710733 0.902550 0.939349
0.274036 25.040528 46.700505 93.242470 92.781474 0.902834 0.480142
2.283204 19.699729 81.221077 225.390670 571.820713 0.887018 0.392752
1.571181 40.770735 37.207394 245.939360 696.939220 0.879806 0.319462
0.819153 24.066378 146.329121 246.216264 683.146464 0.873908 0.417227
0.133487 11.882974 203.712063 600.249835 961.532535 0.877323 0.325516
0.736007 21.158398 44.771792 147.889320 428.537722 0.872995 0.366991
1.160934 26.874521 48.839663 296.736850 823.793855 0.865164 0.298624
1.879900 81.796927 265.423270 730.896805 773.693056 0.864516 0.405057
0.489525 72.326391 104.225075 770.477069 687.155357 0.863158 0.382898
0.062332 10.081169 21.803822 82.164365 204.272120 0.858737 0.325410
2.222780 246.381314 163.645507 266.371181 2277.637302 0.849210 0.344244
0.777366 10.574207 18.387289 193.331269 588.219434 0.850275 0.360875
0.321019 5.535704 4.625277 50.109876 698.584076 0.847752 0.339697
0.364094 8.521368 15.197576 51.700309 396.864456 0.837990 0.401632
0.767573 19.279365 25.527340 148.407356 1250.403230 0.843057 0.281735
0.323833 13.144263 17.763088 91.483994 508.164809 0.843962 0.390274
0.195909 9.246907 20.534373 324.092075 142.210684 0.844470 0.424644
0.705249 70.091885 97.880527 459.280860 3828.895621 0.842108 0.308056
0.393484 22.714991 82.227095 172.186881 756.418235 0.845328 0.358909
0.813091 13.512772 19.420436 310.214364 421.155665 0.831506 0.428314
2.203861 91.856674 344.179953 559.727708 824.688799 0.824319 0.375433
0.535876 6.888467 56.061610 315.591150 673.629802 0.815805 0.316018
0.587868 61.973974 87.784911 1064.042729 581.684982 0.820065 0.302603
0.307427 13.875932 39.251181 274.491316 742.237807 0.825683 0.254586
3.002835 34.838600 112.381643 364.104566 1033.501813 0.817259 0.335243
1.050987 10.223778 59.152645 44.684308 676.356157 0.813870 0.418587
1.680037 104.215774 83.430868 425.432112 1141.231091 0.812544 0.281062
2.445929 25.954741 47.259617 112.948022 776.949373 0.809631 0.394500
1.832880 233.033494 310.116181 102.020915 1867.768052 0.806112 0.295994
0.728373 29.293942 149.024423 110.847862 1063.795754 0.812279 0.239878
0.613016 14.848514 40.309847 504.664376 1833.611568 0.819871 0.251618
0.399198 17.497490 27.224261 225.201143 912.502024 0.819243 0.296124
1.529477 32.348258 88.981539 353.952275 585.577498 0.804058 0.370392
0.867070 25.841067 34.601303 109.307006 594.882834 0.792021 0.416669
0.129354 9.436589 21.028711 179.482249 422.966149 0.792554 0.352226
2.228365 75.537742 148.949026 843.802221 1004.791244 0.794407 0.338372
0.358506 7.526671 11.659453 46.366450 794.773196 0.798772 0.257589
0.508481 12.572671 14.502350 138.726957 552.311277 0.801082 0.434409
