Feature1 Feature2 Feature3 Feature4 Feature5 Feature6 Class
0.404394 68.301309 405.504219 115.009676 4380.865860 0.834282 0.312587
0.163578 31.892313 48.017493 366.042673 854.599920 0.835044 0.398357
0.298680 7.522696 39.826876 246.271224 520.914935 0.833008 0.293012
1.240799 45.635898 156.208077 335.887490 689.432513 0.833007 0.355583
0.326248 23.347104 49.306224 209.368932 1497.459823 0.832403 0.351358
0.069865 19.416390 44.712917 217.952962 797.190492 0.823507 0.391525
0.320822 18.019461 6.493050 78.616865 637.791938 0.831054 0.391302
0.273942 10.149784 11.739802 138.830900 804.329858 0.828658 0.391075
0.252173 11.485281 41.051189 75.413874 1213.319628 0.830392 0.327040
0.170972 10.785415 9.721239 64.868990 376.987829 0.820874 0.449632
0.717143 7.634709 18.244325 51.271453 154.530606 0.814461 0.476879
0.220092 6.892555 3.712264 40.212166 320.730677 0.812706 0.459089
0.335255 10.035991 26.431890 98.283592 523.112673 0.806741 0.402161
0.716016 13.732056 25.554123 155.842138 304.259051 0.805411 0.429509
0.277796 11.500419 39.885572 260.202953 366.824137 0.809197 0.404677
0.637878 9.156561 21.567284 111.124157 342.591124 0.806290 0.450743
0.139777 5.822198 11.997583 225.096297 1298.451901 0.803606 0.401401
0.550858 9.885997 4.371896 76.168628 485.205501 0.789297 0.385336
6.081887 29.905930 23.942858 39.257560 1133.265534 0.786124 0.274271
19.883495 194.286049 49.808900 272.170656 11054.849180 0.785876 0.607799
21.680289 411.616077 219.423205 1158.442123 53261.789580 0.784330 0.204299
9.790544 323.537338 130.394018 968.061519 5101.711092 0.783775 0.470180
5.945286 203.739667 88.738161 732.370768 3331.625454 0.782141 0.552336
10.642040 228.237252 117.791652 302.163786 2856.060775 0.778423 0.590284
11.300492 168.476335 126.777893 525.348819 2516.237913 0.778067 0.562312
1.046764 192.103661 177.139967 1756.715458 3499.264507 0.778335 0.288263
7.206005 140.421425 96.360616 158.875177 5476.506290 0.774497 0.059844
0.794870 39.022731 42.144841 437.144456 28170.068430 0.784367 0.107128
0.802662 10.352342 13.413768 72.462691 154.044103 0.786395 0.028757
1.104159 10.311406 20.029262 230.403186 1871.773382 0.784846 0.603143
1.749870 25.587615 12.626638 282.119082 6958.161403 0.783041 0.315619
0.309622 10.415535 6.939144 109.143020 807.512033 0.782623 0.385962
0.146172 16.342835 15.810713 383.490258 6406.833320 0.773256 0.295656
0.615827 43.230091 97.407390 302.753336 1589.186597 0.769429 0.355581
3.281997 186.309223 268.495721 518.136422 1343.237536 0.766031 0.412883
7.640245 425.520754 345.286916 304.552527 767.960044 0.762380 0.426028
3.892401 164.471853 190.148507 500.199019 488.236587 0.762118 0.398625
6.427539 174.210666 160.110942 165.506108 1256.160561 0.775535 0.326776
3.369181 149.056569 718.754012 1586.451260 2015.928661 0.766761 0.371597
1.183917 11.689392 27.868212 128.464019 404.559016 0.766602 0.545026
0.224942 22.290200 47.288667 341.030030 368.915072 0.762652 0.399391
3.608054 256.073424 715.918887 1278.673171 2675.482995 0.758911 0.269801
1.337592 13.635786 40.087158 198.532159 667.944687 0.759123 0.420164
3.505686 212.786148 426.670116 1384.239918 5330.065719 0.760500 0.297222
1.749943 18.477442 35.590094 182.842567 1163.740810 0.755034 0.332213
2.272194 95.601861 202.953882 567.431513 3531.232120 0.754192 0.388523
0.252376 135.708411 272.345202 409.778995 3715.835887 0.753367 0.319392
1.573770 77.294862 75.794026 137.220424 1905.663233 0.747346 0.534965
3.428018 106.815630 92.080091 260.596113 3108.087621 0.746985 0.600859
0.417654 23.804823 122.459649 634.411197 556.739950 0.746756 0.417477
0.286102 20.111950 81.276474 247.739771 317.570483 0.744000 0.342365
0.442539 44.156904 464.213755 962.451874 2050.854073 0.741711 0.325870
0.211577 28.135965 187.112662 562.570200 1381.791014 0.741360 0.411587
0.039971 15.514527 45.046834 272.695385 464.807548 0.740862 0.461295
0.706357 16.249618 20.980961 509.020316 2020.585131 0.741804 0.303883
0.913871 11.985151 77.179106 429.264014 896.092235 0.738147 0.401873
0.230090 23.633216 35.439542 354.333971 648.840749 0.736302 0.335902
0.505531 57.708088 202.716388 619.317339 1750.807708 0.737879 0.310409
1.252841 11.192586 13.975089 105.853437 1071.836547 0.735828 0.475503
0.724954 19.636151 67.014106 169.496423 806.187838 0.733479 0.381286
2.026922 15.617812 36.759075 73.089843 423.814410 0.726196 0.453218
0.824154 30.604643 41.974401 102.340329 2170.634858 0.718471 0.361530
2.347264 31.209187 47.703890 199.670418 429.860289 0.721404 0.376715
0.301562 12.466092 56.217544 71.247763 344.000625 0.717011 0.443655
1.089864 27.201275 128.265355 726.171829 1465.455396 0.713169 0.330693
0.699142 11.095208 69.510684 376.866758 785.796277 0.711850 0.356769
0.198180 14.972303 39.843135 447.918913 513.043102 0.703372 0.463703
0.424685 52.785575 187.023287 998.409747 1131.780487 0.706939 0.416189
1.572332 94.609930 199.510385 2054.161697 1202.335966 0.709410 0.319768
2.283836 35.669761 152.246747 857.764952 1126.975755 0.697352 0.327613
0.982378 120.079531 118.628863 620.304847 1763.118702 0.692734 0.302420
0.537988 16.641419 29.261117 275.983050 371.382752 0.695270 0.288318
0.287216 21.203787 49.399147 380.416215 1074.745166 0.689035 0.359557
4.578383 190.582837 192.947979 383.815750 4540.557999 0.690275 0.255860
0.311467 24.051845 79.861300 752.205596 1009.938859 0.694315 0.366895
1.399716 11.527447 21.231884 122.389496 1013.824420 0.694922 0.448880
0.086738 14.346227 99.959948 116.086128 745.670602 0.691027 0.361141
0.875263 16.111150 193.893077 234.381107 286.895433 0.696022 0.392789
0.528459 26.169064 24.102152 394.155177 1224.043520 0.693201 0.439766
0.114974 34.394384 62.881909 646.740793 1044.917195 0.679765 0.345965
0.089990 16.441797 35.985980 195.745828 316.495576 0.678685 0.438187
0.129655 11.153408 49.073832 51.988323 1322.182250 0.675304 0.385013
1.959878 72.014953 524.907073 801.247838 4084.853999 0.671435 0.307726
1.005780 282.501320 688.329061 2168.698159 1915.633449 0.671052 0.237639
1.922810 202.182049 579.260021 1073.012467 2225.554460 0.673154 0.314543
0.062332 17.336543 33.565405 310.030518 1301.538934 0.670873 0.393660
0.791335 6.031951 16.994708 130.996579 315.537094 0.669255 0.402943
0.248080 10.700099 40.338274 187.275909 621.956512 0.663249 0.340676
0.046824 12.556796 24.008813 174.130158 469.807380 0.662559 0.392031
0.436359 17.401543 39.147123 449.640506 1388.360712 0.660485 0.372193
0.490990 9.819130 44.877046 366.350197 1389.509571 0.656543 0.362137
0.174510 10.143370 68.123595 325.395281 1376.952034 0.657166 0.259027
0.132836 32.865321 90.645802 195.719968 1021.313478 0.657682 0.395724
0.450794 24.813355 165.144877 290.815834 1789.600429 0.656866 0.324196
0.375526 17.031046 6.871049 88.892687 1171.670492 0.652059 0.384337
0.182039 17.658246 40.774246 39.552749 1065.950158 0.649507 0.385562
0.690032 8.625338 32.245265 103.939962 1162.135132 0.654150 0.370388
0.357048 7.162002 26.198624 89.314587 468.390440 0.644799 0.389601
0.863435 8.663020 31.075134 100.039283 306.911168 0.644758 0.418459
0.131750 10.747887 17.836310 121.945290 510.549416 0.647343 0.341812
0.189921 16.338195 17.868851 184.069503 647.966943 0.643323 0.429688
0.075283 28.627691 21.764762 250.819604 1255.660486 0.643110 0.372211
0.172174 24.487452 66.259201 899.039455 917.409560 0.646004 0.288625
0.210210 14.012320 20.791519 155.906949 1064.910079 0.646747 0.434038
0.260470 6.327765 11.954810 149.902539 284.992437 0.648779 0.387466
0.458036 7.568865 16.248613 50.051441 789.490104 0.647289 0.419530
0.063473 8.990697 8.265902 238.015288 607.688735 0.646645 0.372792
0.254238 9.218592 22.449515 184.796173 731.496146 0.645604 0.400813
0.101853 17.618312 39.293923 432.382251 335.156928 0.642741 0.396869
0.240216 9.263736 12.032290 30.788273 327.477907 0.642703 0.393022
0.291449 8.914307 18.635239 274.108500 1491.630020 0.646861 0.346982
0.563931 12.357050 29.394761 297.175379 509.780127 0.637964 0.433135
0.168115 8.401957 22.674718 110.204958 165.138262 0.637683 0.409174
0.490453 12.970641 16.218028 129.376087 551.470263 0.637163 0.375569
0.390583 7.293801 13.478873 247.397937 446.879292 0.637711 0.371733
0.491400 9.882000 8.151748 195.464232 555.585503 0.640769 0.387533
0.593565 14.017852 34.388328 285.574560 596.108397 0.640508 0.376728
0.428199 5.309084 16.510331 268.790652 439.323269 0.640843 0.482295
0.097073 17.348477 17.612171 152.785193 929.209511 0.643635 0.417798
0.413455 17.737163 48.328971 337.886197 657.140862 0.641427 0.356986
0.343847 24.205107 30.225221 289.195860 2543.497000 0.640612 0.268084
0.241975 16.780641 30.786107 182.342659 1879.956596 0.613809 0.217943
0.195069 17.457676 70.937050 220.083319 1627.565973 0.613229 0.267953
0.094834 10.851216 28.116979 247.243382 1088.551353 0.613325 0.280394
0.381001 11.554361 17.061451 182.206936 454.461409 0.613519 0.338315
2.633694 38.608931 23.335295 231.943838 1024.084546 0.614341 0.507970
0.175428 28.741090 96.156446 121.214473 574.092810 0.612492 0.293717
1.150613 29.632896 39.720270 169.795487 539.294822 0.609271 0.256707
0.190295 16.520525 55.743438 358.665890 1430.367673 0.608278 0.317910
0.214168 10.987879 45.959543 106.672985 434.923501 0.607035 0.378669
11.319217 155.920373 143.321242 714.043845 4501.607870 0.606563 0.445931
3.621675 91.345777 104.873738 666.839661 753.906323 0.606408 0.449954
14.916677 300.242707 117.021692 1587.206456 2397.438757 0.604617 0.393501
14.728584 428.841605 403.509268 318.935521 1341.449641 0.606335 0.503149
7.006290 288.879987 225.065217 1766.230383 3146.317107 0.605743 0.422658
1.296105 50.466218 106.982657 939.702197 873.282949 0.600869 0.332485
1.135905 71.915673 422.948183 763.722475 2874.585644 0.597005 0.271457
0.680508 9.819738 25.743337 243.268888 571.823498 0.598367 0.276117
1.113652 23.229817 59.797639 363.116134 3941.684208 0.589363 0.305826
0.227828 21.762502 42.997962 197.745107 3239.377862 0.586071 0.367261
0.251859 11.050813 27.693303 259.474532 447.606076 0.584715 0.403376
0.493303 54.224019 238.137539 892.107829 4468.129121 0.583929 0.223619
0.452586 47.422862 152.209819 1126.724780 1751.208839 0.582035 0.393920
0.866160 135.499809 266.841666 1469.283801 2224.760215 0.582509 0.284177
3.806044 87.739320 198.381629 1262.733053 1040.734867 0.585834 0.390147
0.086627 130.592588 117.118620 378.770919 2114.437063 0.590565 0.379246
0.119625 69.065253 358.179919 1048.468837 2857.595438 0.589120 0.240682
0.168045 14.257744 37.954190 343.558851 1212.903999 0.590114 0.325721
0.465033 28.229868 17.524899 154.877791 1113.039170 0.592184 0.290682
0.288366 42.880292 79.451679 797.438811 1615.964594 0.590742 0.268743
1.568789 37.752512 267.130753 1032.838983 2858.680385 0.591190 0.218638
0.903760 15.799805 77.166224 439.150325 558.868873 0.592501 0.320035
0.930485 22.673761 182.593423 609.047854 1460.492993 0.588110 0.377322
0.360478 18.987075 75.135659 421.021930 422.832351 0.586322 0.309146
0.727146 17.500841 15.731873 41.809957 748.034668 0.595600 0.406454
0.968605 15.418503 36.437578 312.260910 711.844095 0.598267 0.304388
0.675731 23.627437 48.856468 356.157992 1740.230451 0.597843 0.329477
0.665651 24.944390 85.819220 421.301827 1032.338472 0.601926 0.269987
0.684580 21.795109 26.962991 136.855897 487.301418 0.599608 0.321094
0.301296 16.989866 40.053243 803.928380 775.794514 0.598367 0.320842
0.552168 18.750293 45.339967 365.959527 989.858912 0.598631 0.370343
2.848819 13.714501 88.738132 359.900852 762.919920 0.603662 0.354443
6.031680 371.294830 205.661773 1068.709621 775.463131 0.603604 0.458193
0.609542 31.833549 46.296254 305.347841 1542.630769 0.604698 0.364020
10.151325 360.114673 456.231268 1738.089602 4052.124858 0.610920 0.264166
1.567221 85.794460 149.984997 480.734215 1936.653173 0.612367 0.391730
1.473432 32.156575 148.171165 496.720087 1296.832204 0.612334 0.277757
0.562956 46.064716 138.532202 580.391784 1493.519517 0.611282 0.389247
0.922182 53.374996 47.815668 925.857379 2649.547423 0.609960 0.312655
0.879688 124.857099 322.964738 1545.239008 1139.101474 0.608237 0.286890
0.878493 69.741697 421.519777 826.410492 2490.677095 0.608249 0.307419
1.603690 87.769465 400.104072 1026.582818 3190.371896 0.599347 0.246527
1.478286 76.325286 211.017329 289.451844 3390.740794 0.598057 0.269461
0.164359 8.676992 12.210146 50.496492 183.723540 0.600365 0.308009
0.116055 13.232886 18.074604 212.156158 892.363931 0.601802 0.351256
0.747503 21.979170 106.326846 156.091249 440.472011 0.596578 0.392458
3.380551 191.703543 237.334795 310.185238 1015.339272 0.586204 0.292595
1.124468 16.951052 32.778115 375.004883 1314.421846 0.587075 0.257191
1.351201 161.381181 216.904978 1517.844454 1751.712550 0.589645 0.394093
1.443324 64.663048 166.007665 2117.888317 4622.123493 0.589716 0.307486
1.224231 45.865623 120.281155 964.993288 755.404660 0.591891 0.317847
0.149941 31.440250 67.250726 313.022682 958.295277 0.600240 0.324221
0.936076 19.991584 70.997872 403.018502 2222.341236 0.598356 0.289627
0.363692 69.419058 93.918762 377.823542 1431.384444 0.602076 0.372150
0.518842 21.862896 31.746998 495.031656 299.554483 0.612995 0.363692
0.124418 17.054214 110.420060 129.439893 1003.449199 0.602903 0.355459
0.352603 18.316458 25.458903 39.441036 165.013367 0.604127 0.389864
0.786787 30.087459 87.352799 259.059757 2083.679836 0.605693 0.314051
0.895766 34.866485 134.387860 269.365458 620.168908 0.610951 0.393198
0.366535 21.917172 73.165042 165.399929 535.087336 0.621589 0.319534
0.847094 12.101204 79.186896 238.058824 330.085818 0.621206 0.358824
0.129524 30.420195 63.354404 382.888654 2845.395430 0.620089 0.280622
0.139593 129.056734 120.620293 767.661542 1619.040854 0.619840 0.298949
0.080657 10.579652 36.990571 119.107063 545.762848 0.620158 0.391410
0.305295 14.038988 16.227567 117.055057 444.037378 0.617346 0.462330
0.189463 12.852235 42.378909 302.534644 1173.524114 0.617549 0.405908
1.804865 93.521435 304.764775 1243.605398 1016.021086 0.618875 0.320954
0.843794 46.908941 225.041580 1088.149929 2707.933722 0.613013 0.245467
0.449460 33.251448 118.057744 1509.011315 2375.423249 0.613456 0.313991
1.431098 31.404019 73.617435 202.362833 789.761016 0.615192 0.364790
1.257148 17.235094 46.733359 132.243049 799.054964 0.589980 0.473214
0.288954 85.087621 143.373885 459.150627 830.159660 0.587996 0.342520
0.722605 39.499695 81.098789 1008.694586 3088.795750 0.587468 0.349742
0.687797 27.946530 30.948218 84.570515 675.783868 0.588450 0.402995
0.382727 19.427609 127.836046 275.729883 1050.797848 0.592981 0.326669
0.707853 33.325597 62.244852 533.610460 2445.402247 0.591988 0.344000
0.485165 14.187604 17.958340 189.624137 663.098446 0.584941 0.408517
0.047568 17.679388 76.261484 422.980296 1232.800500 0.577099 0.322116
0.343082 19.376175 89.790141 576.602597 658.530893 0.572148 0.283207
1.184894 28.698297 101.732840 182.997621 523.310306 0.574043 0.298810
0.309274 20.154027 86.376801 990.264733 424.711819 0.572719 0.321642
0.458668 32.991961 107.022840 381.462610 972.165463 0.572939 0.290349
2.856671 25.909126 90.243963 541.123743 1116.676889 0.580756 0.319331
2.585657 46.534415 182.411792 1015.102098 1181.124319 0.579276 0.239241
4.118046 48.390593 237.824917 908.634521 2087.930315 0.580170 0.263600
0.911342 15.937229 34.517900 149.561475 495.956702 0.582759 0.332743
1.911895 74.629285 100.916711 1147.406002 1527.300810 0.584085 0.406118
0.308209 8.518637 11.688300 86.365672 410.803648 0.582307 0.248339
0.327009 35.853014 173.446213 1085.512661 1473.655064 0.583452 0.287737
1.469382 51.547504 561.012519 851.505418 4149.921034 0.572577 0.275457
2.181163 59.248386 200.747855 819.219562 3015.016772 0.579416 0.238818
1.115220 23.372375 33.710599 233.342599 1511.295462 0.579554 0.322423
0.819314 153.909964 607.343857 734.667497 2253.862033 0.581015 0.282951
0.447326 38.496095 73.848364 291.034977 396.137271 0.579188 0.361041
0.281306 14.109287 48.331000 81.045675 474.929538 0.558430 0.497421
0.372399 31.362701 30.812323 510.850449 594.667205 0.556669 0.401213
1.885971 55.247743 164.806602 530.200767 2594.600200 0.562566 0.257180
0.116158 33.352388 153.654766 1148.473330 1013.426534 0.560296 0.261124
0.324387 64.507264 115.561635 383.444177 1754.377433 0.558626 0.295288
0.743384 62.973782 175.354650 1744.832788 1257.139113 0.556479 0.238354
0.566460 170.931154 500.152297 1652.105185 1781.973978 0.557175 0.279502
0.522326 48.042827 91.338411 325.403221 860.053264 0.557217 0.297802
0.777152 26.811307 138.864241 341.646419 834.527708 0.563993 0.331221
6.456667 60.104807 257.904528 2140.242010 1526.886744 0.564326 0.276863
0.124214 33.699763 29.429709 557.006060 1100.020527 0.564149 0.295833
1.990854 74.558798 490.900745 368.883423 3538.543711 0.567036 0.230482
0.405076 12.636925 10.279734 86.986127 164.684861 0.567139 0.361811
2.351765 97.325942 101.226314 848.899387 1922.531138 0.579773 0.378401
0.531911 87.012404 320.487867 1065.445777 2903.169979 0.576203 0.274725
0.533899 46.521990 150.838810 462.772257 2263.627728 0.578026 0.302853
0.991715 25.037985 69.552819 203.330250 612.889987 0.580200 0.283340
1.016156 36.854899 167.628650 876.803996 2315.967506 0.580072 0.305889
0.387810 57.736808 171.521924 570.061860 581.668994 0.586534 0.360566
0.745546 30.031376 31.985324 386.126469 1153.647912 0.590277 0.372693
1.381504 57.072569 256.364262 435.767477 2379.344594 0.595113 0.225978
1.584914 24.403646 150.134302 263.354221 1186.150604 0.594071 0.285488
1.259231 55.967841 56.327729 245.460005 1253.015353 0.595645 0.304817
8.880474 349.706178 718.001719 3672.221013 3798.066640 0.594727 0.255221
1.027856 18.656355 37.727432 176.153827 1030.883992 0.593330 0.328234
2.397336 70.902954 348.047594 990.640172 727.288909 0.594419 0.301974
0.941565 44.848444 162.276089 456.154051 3098.956203 0.596676 0.256275
